price,car_title,num_photos,photo_url,location,mileage,description,listing_url,dealer_name
"$37,999",2020 Dodge Grand Caravan SE,31,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5716/8cc504e6-4220-4604-8c1d-d3b6f8c1673a.jpg-180x135,VERNON,"79,840 KM","You won't want to miss this excellent value! A great vehicle and a great value! Dodge infused the interior with top shelf amenities, such as: power door mirrors, rear wipers, and power windows. Under the hood you'll find a 6 cylinder engine with more than 270 horsepower, an...",https://www.autotrader.ca/a/dodge/grand%20caravan/surrey/british%20columbia/5_60393976_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=72_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$59,405",2023 Ram 1500 Classic Tradesman,28,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5715/f5e7dfb0-c3bd-4b88-8c10-1e7aef73a5c1.jpg-180x135,VERNON,"1,330 KM","FINAL CLEARANCE!You won't want to miss this excellent value! This vehicle glistens in the crowded pickup truck segment! All of the following features are included: tilt steering wheel, heated door mirrors, and 1-touch window functionality. Our experienced sales staff is ...",https://www.autotrader.ca/a/ram/1500%20classic/surrey/british%20columbia/5_60393975_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=73_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$35,888",2018 Ram 1500 SLT,28,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5713/459b23ac-e2d7-42cc-bace-c11c1af06630.jpg-180x135,VERNON,"129,060 KM","This vehicle won't be on the lot long! You'll appreciate its safety and technology features! Comfort and convenience were prioritized within, evidenced by amenities such as: power door mirrors, cruise control, and remote keyless entry. We'd also be happy to help you arra...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60393972_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=74_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$28,888",2017 Jeep Renegade North,27,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5705/4ec6eace-5ac4-4c0f-a4ca-4c1a7a1b1b0b.jpg-180x135,VERNON,"41,821 KM","Don't miss this great Jeep! It delivers style and power in a single package! Jeep infused the interior with top shelf amenities, such as: front bucket seats, front fog lights, and more. Smooth gearshifts are achieved thanks to the 2.4 liter 4 cylinder engine, and for added ...",https://www.autotrader.ca/a/jeep/renegade/surrey/british%20columbia/5_60393953_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=75_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$34,999",2022 Chevrolet Equinox LT,29,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5653/b33bc644-fb8a-4e68-8b3f-0b89b7646e80.jpg-180x135,VERNON,"35,495 KM","Looking for a used car at an affordable price? This Chevrolet won't be on the lot long! Settle in and experience the rush! Top features include a split folding rear seat, power door mirrors and heated door mirrors, rear wipers, and cruise control. Smooth gearshifts are achi...",https://www.autotrader.ca/a/chevrolet/equinox/surrey/british%20columbia/5_60393929_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=76_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$35,500",2020 Mazda CX-5 GT w/Turbo | No Accidents | Like New | Low Mileage,26,https://tdrpmimages.azureedge.net/photos/import/202309/0707/3415/9156db88-fc54-4a43-8f62-82ab561873d4.jpg-180x135,VANCOUVER,"42,829 KM","Come see this 2020 Mazda CX5 GT in like new condition! it comes with leather interior, turbo 4cylinder engine, heated seats, sunroof, navigation, dual climate zone! for connectivity, this CX5 has bluetooth, carplay and android auto! Swing by Destination Mazda Vancouver to see...",https://www.autotrader.ca/a/mazda/cx-5/vancouver/british%20columbia/5_59711431_20190507144757045/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Destination Mazda Vancouver
"$82,406",2023 Ram 1500 Rebel,11,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5650/53807438-b744-43e3-8642-33822a1a8fb4.jpg-180x135,VERNON,"1,150 KM","Dare to compare! You won't want to miss this excellent value! A practical vehicle that doesn't sacrifice style! All of the following features are included: an outside temperature display, skid plates, and more. It features an automatic transmission, 4-wheel drive, and a pow...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60393922_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=77_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$40,911",2022 Hyundai Kona Electric Preferred,28,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5650/a9c87f3c-ca04-46c9-9a70-ae38a992b615.jpg-180x135,VERNON,"24,149 KM","This vehicle won't be on the lot long! Both practical and stylish! Hyundai prioritized fit and finish as evidenced by: fully automatic headlights, rear wipers, and more. We have the vehicle you've been searching for at a price you can afford. Stop by our dealership or gi...",https://www.autotrader.ca/a/hyundai/kona%20electric/surrey/british%20columbia/5_60393921_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=78_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$46,617",2023 Jeep Compass Altitude,29,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5648/429f7561-29c4-4e16-bd5e-9a64d1981fbf.jpg-180x135,VERNON,"1,150 KM","FINAL CLEARANCE!Check out this 2023! Settle in and experience the rush! Top features include power windows, front fog lights, power door mirrors, and leather upholstery. Smooth gearshifts are achieved thanks to the 2 liter 4 cylinder engine, and for added security, dynamic ...",https://www.autotrader.ca/a/jeep/compass/surrey/british%20columbia/5_60393915_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=79_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$73,911",2022 Ram 1500 Limited,27,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5646/e8c261c3-2ba8-461c-8161-6c0b61f55ac2.jpg-180x135,VERNON,"9,961 KM","Grounded Demo model, new truck at a pre-owned price! A great vehicle and a great value! Top features include rain sensing wipers, heated and ventilated seats, a bedliner, and leather upholstery. Our aim is to provide our customers with the best prices and service at all ...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60393912_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=80_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$79,682",2023 Ram 1500 Sport,,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5641/ff3a88d2-1ae3-498f-9c33-9f792f88ac73.jpg-180x135,VERNON,"1,150 KM",Looking for a new car at an affordable price? Check out this great low mileage vehicle! Demonstrating that economical transportation does not require the sacrifice of comfort or safety! We'd also be happy to help you arrange financing for your vehicle. Call now to schedu...,https://www.autotrader.ca/a/ram/1500/victoria/british%20columbia/5_60393901_20231025192227458/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=81_95_31663&sprx=-2,Vernon Dodge Jeep - Victoria
"$26,911",2017 Audi Q5 3.0T Progressiv,30,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5638/494bd05b-5bea-42e3-9b23-1e4d76aa38e9.jpg-180x135,VERNON,"108,242 KM","This vehicle won't be on the lot long! Ingenuity, refinefinement, and spohistication all rolled into one vehicle. Our team is professional, and we offer a no-pressure environment. We'd be happy to answer any questions that you may have. We are here to help you.",https://www.autotrader.ca/a/audi/q5/surrey/british%20columbia/5_60393892_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=82_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$66,995",2018 Ram 3500 Laramie,27,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0016/bee32907-f6b9-4ee4-afb6-250e13762555.jpg-180x135,VERNON,"103,582 KM","Check out this great low mileage vehicle! Some vehicles just speak for themselves! Top features include cruise control, a rear step bumper, heated and ventilated seats, and power windows. It features four-wheel drive capabilities, a durable automatic transmission, and a ref...",https://www.autotrader.ca/a/ram/3500/surrey/british%20columbia/5_60393869_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=83_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$57,911",2022 Audi Q5 45 Progressiv,28,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0015/8f2d0e33-8e4c-47a7-9299-9d82bb9c94b6.jpg-180x135,VERNON,"24,352 KM","This Audi won't be on the lot long! It just arrived on our lot, and surely won't be here long! Audi prioritized practicality, efficiency, and style by including: front and rear reading lights, heated steering wheel, and the power moon roof opens up the cabin to the natural ...",https://www.autotrader.ca/a/audi/q5/surrey/british%20columbia/5_60393847_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=84_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$59,052",2023 Chrysler Pacifica Touring-L,23,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5542/7a9d4bb2-4fbb-4aca-8a5c-d1b61cfd3c85.jpg-180x135,VERNON,15 KM,"FINAL CLEARANCE!Looking for a used car at an affordable price? You won't want to miss this excellent value! You'll appreciate its safety and technology features! All of the premium features expected of a Chrysler are offered, including: heated steering wheel, rain sensing w...",https://www.autotrader.ca/a/chrysler/pacifica/surrey/british%20columbia/5_60393815_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=85_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$7,800",2010 Chevrolet Cobalt LT/BC LOCAL CAR,14,https://tdrpmimages.azureedge.net/photos/import/202309/0104/3052/06a5baca-0636-41e5-92ce-3fb5b0ab7e07.jpg-180x135,RICHMOND,"128,700 KM",2010 Chevrolet Cobalt LT BC LOCAL CAR Highlight Feature: - CD Player - Traction Control - Cruise Control - FM/AM Radio - Variable Drive Mode - AND MUCH MORE *** FULL CARFAX REPORT AND INSPECTION PAPER AVAILABLE!!*** *** BEST VALUE FOR YOUR TRADE-IN OR SELL US YOUR CA...,https://www.autotrader.ca/a/chevrolet/cobalt/richmond/british%20columbia/5_59656539_20180116182834554/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,UC Auto LTD
"$40,911",2020 Ram 1500 Classic ST,30,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5542/5be964fd-673a-4422-a532-a9c57743b192.jpg-180x135,VERNON,"65,481 KM","You won't want to miss this excellent value! Comfortable and safe in any road condition! The following features are included: an automatic dimming rear-view mirror, air conditioning, and cruise control. A test drive is waiting for you. Call now to schedule an appointment...",https://www.autotrader.ca/a/ram/1500%20classic/surrey/british%20columbia/5_60393814_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=86_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$38,888",2007 Bentley Continental Flying Spur,20,https://tdrpmimages.azureedge.net/photos/202311/0119/5118/1253f511-bbe0-4b58-9d7a-a44db923e7c6.jpg-180x135,VANCOUVER,"51,200 KM","2007 BENTLEY CONTINENTAL FLYING SPUR KM: 51,200 Price: $38,888 - Clean Title / No Accidents or Claims - 6.0L W12 Twin Turbo Charged - 552 HP & 479 Torque - Hand Built Engine - 6 Speed Automatic / All-Wheel Drive - Black Leather Interior, Wood Trim - Navigation & Back Up Camer...",https://www.autotrader.ca/a/bentley/continental%20flying%20spur/vancouver/british%20columbia/5_60393751_20221122143011472/?showcpo=ShowCpo&ncse=no&orup=87_95_31663&sprx=-2,Galleria Motorcars
"$83,950",2017 Porsche Panamera 4s | No accident | BC Local,16,https://tdrpmimages.azureedge.net/photos/import/202311/0119/4715/55e632b5-b8c8-4760-82ee-a856c20a26a4.jpg-180x135,RICHMOND,"31,700 KM","Only 31700 km 2017 Porsche Panamera 4s | No accident | BC Local Engine: -3.0L with Turbo, V6 with 440 horsepower,405 lb Torque, AWD -8-speed shiftable automated Package: -Rear Axle Steering i.c.w. Power Steering Plus -Adaptive Air Suspension incl. PASM -Wheel Center Caps ...",https://www.autotrader.ca/a/porsche/panamera/richmond/british%20columbia/5_60393725_20221027113501372/?showcpo=ShowCpo&ncse=no&orup=88_95_31663&sprx=-2,GoGo Auto Group
"$23,999",2016 Jeep Cherokee North,3,https://tdrpmimages.azureedge.net/photos/import/202311/0119/4617/ed0c3198-8f0e-42d0-9b52-b6deb717f700.jpg-180x135,DUNCAN,"87,749 KM","This vehicle's recently passed our comprehensive safety inspection, has been detailed inside and out, and comes backed by our Owner Protection Plan for your peace of mind which includes a free copy of the vehicle's CARFAX report. We'd love to put you in the driver's seat to s...",https://www.autotrader.ca/a/jeep/cherokee/duncan/british%20columbia/5_60393719_bs20076193740/?showcpo=ShowCpo&ncse=no&orup=89_95_31663&sprx=-2,Jim Pattison Toyota Duncan
"$32,000",2017 Land Rover Discovery Sport AWD 4dr HSE,9,https://tdrpmimages.azureedge.net/private/2023/10/30/35a36cd6-902c-4e59-9317-26b92fe21c18.jpg-180x135,KELOWNA,"933,390 KM",Great SUV with Black Limited Edition Trim. Ultimate Extended warranty included. Turbo change 2.0 litre motor. Remote start.,https://www.autotrader.ca/a/land%20rover/discovery%20sport/kelowna/british%20columbia/19_12720864_/?showcpo=ShowCpo&ncse=no&orup=90_95_31663&sprx=-2,
"$20,000",2003 Toyota Tacoma DoubleCab V6 Auto 4WD,11,https://tdrpmimages.azureedge.net/private/2023/11/1/ec8bc7a2-089c-4ec6-858e-73abd0ac96cd.jpg-180x135,COBBLE HILL,"345,000 KM","Very well maintained 2003 toyota tacoma. New 3.4L with less than 20,000 km New injectors Tough country lift kit New differential lock New drive shaft assembly. Rear end frame repaired Aftermarket headlights and taillights Upgraded sound system Full leather upholstery Heate...",https://www.autotrader.ca/a/toyota/tacoma/cobble%20hill/british%20columbia/19_12722288_/?showcpo=ShowCpo&ncse=no&orup=91_95_31663&sprx=-2,
"$38,888",2020 Honda CR-V,17,https://tdrpmimages.azureedge.net/photos/202311/0119/2612/9975cc34-a118-472d-81ab-9624c8ff1553.jpg-180x135,KAMLOOPS,"43,935 KM",2020 Honda CR-V Touring 4WD *ONE OWNER* *NO ACCIDENTS* *WINTER TIRES/WHEELS* Key Features: - 1.5 Turbo Engine - Automatic Transmission - All wheel Drive - Heated leather seats - Heated steering wheel - Panoramic sunroof - Power tailgate - Keyless entry w/ push button ...,https://www.autotrader.ca/a/honda/cr-v/kamloops/british%20columbia/5_60393624_20210405132630534/?showcpo=ShowCpo&ncse=no&orup=92_95_31663&sprx=-2,DAS AUTO WERKS
"$29,500",1989 Porsche 928 S4 2dr Coupe,14,https://tdrpmimages.azureedge.net/private/2023/11/1/81438a6d-230e-41cd-a60d-39d5ffadaa16.jpg-180x135,COQUITLAM,"204,143 KM","Porsche 928 S4, beautiful example of German and Porsche quality engineering, everything woks and drive very well. Vancouver area Canadian car, always garage and well taken care of. Timing belt, tensioner, all front seals, water pump, valve cover gasket, power steering hoses, ...",https://www.autotrader.ca/a/porsche/928%20s4/coquitlam/british%20columbia/19_12722282_/?showcpo=ShowCpo&ncse=no&orup=93_95_31663&sprx=-2,
"$6,700",2006 Chevrolet Equinox 4dr AWD LS,7,https://tdrpmimages.azureedge.net/private/2023/11/1/9b622501-973b-4fd8-a030-53626e015b6e.jpg-180x135,PORT MOODY,"227,000 KM","I am selling my 2006 Chevrolet Equinox. A family car that does not require any investment and is in good condition. Large convertible interior, convenient for winter and long distances. Local BC car, no rust, AWD, roof rails. Used every day for commuting and very reliable. Goo...",https://www.autotrader.ca/a/chevrolet/equinox/port%20moody/british%20columbia/19_12722279_/?showcpo=ShowCpo&ncse=no&orup=94_95_31663&sprx=-2,
"$68,069",2020 Ram 2500 LARAMIE | DIESEL | MEGACAB | GOOSENECK,28,https://tdrpmimages.azureedge.net/photos/import/202310/0223/3651/552c9faf-5e9b-4391-b4d3-742cde8e8329.jpg-180x135,PRINCE GEORGE,"79,182 KM",Take the Summer off and don't pay for 90days (OAC). Northland Nissan is a certified Nissan retailer and the fastest growing brand in Canada committed to providing the highest level of customer satisfaction while offering the finest selection of new and used vehicles in the c...,https://www.autotrader.ca/a/ram/2500/prince%20george/british%20columbia/5_55846896_20070924101317305/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Northland Nissan
"$9,500",2014 Hyundai Accent 5dr HB Auto GLS,15,https://tdrpmimages.azureedge.net/private/2023/11/1/585c4c35-5eb3-4961-8578-934b38baf173.jpg-180x135,VANCOUVER,"142,000 KM",2014 Hyundai Accent Hatchback Automatic Sports Edition | SUNROOF | HEATED SEATS | CRUISE CONTROL | BLUETOOTH | Multifunction steering wheel -Mileage : 142 000 km -Engine : 1.6 L L4 DOHC 16V -Air conditioning -Mirror tilt/telescoping -Remote key starter (2 key fobs) -Brand...,https://www.autotrader.ca/a/hyundai/accent/vancouver/british%20columbia/19_12722265_/?showcpo=ShowCpo&ncse=no&orup=95_95_31663&sprx=-2,
"$69,891","2017 Tesla Model X 90D 6-Passenger, Enhanced Autopilot",26,,ABBOTSFORD,"83,867 KM","One Owner, 6-Passenger 2017 Tesla Model X 90D Long Range Plus! Options/Features: - 6 Passenger - Enhanced Autopilot (Permanently Enabled) - Premium Connectivity (Permanently Enabled) - One Owner - No Accidents - Falcon Doors - Sunroof - Navigation - Lane Departure War...",https://www.autotrader.ca/a/tesla/model%20x/abbotsford/british%20columbia/5_55550241_20150723080519246/?showcpo=ShowCpo&ncse=no&ursrc=ts&sprx=-2,Fraser Valley Pre-Owned
"$16,900",2013 Audi A4 4dr Sdn Auto quattro,5,,VICTORIA,"84,000 KM","Classic design, very low mileage, leather seats, all wheel drive, perfect condition, just had full check up, always garaged.",https://www.autotrader.ca/a/audi/a4/victoria/british%20columbia/19_12720222_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=1&urm=8&sprx=-2,
"$39,900",2019 BMW 530I xDrive Sedan l Premium PK Essential l 360 Camera,21,https://tdrpmimages.azureedge.net/photos/import/202310/3009/1658/eb210233-2dfc-4b2b-88cc-25d7545b126b.jpg-180x135,NORTH VANCOUVER,"75,950 KM","Christmas comes early sales event !Premium Package Essential, Automatic Trunk, Universal Remote Control, Comfort Access, Through Loading System, Head-Up Display, SiriusXM Satellite Radio Tuner, BMW ConnectedDrive Services Professional, Driver Assistance Package, Parking Assist...",https://www.autotrader.ca/a/bmw/5%20series/north%20vancouver/british%20columbia/5_60327580_20220615183616521/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=2&urm=8&sprx=-2,Park Shore BMW
"$34,999",2020 Audi Q3 45 2.0T Komfort quattro 8sp Tiptronic,24,https://tdrpmimages.azureedge.net/photos/import/202310/0521/3120/8540cd4f-0abb-4373-b502-977aad7ec45d.jpg-180x135,LANGLEY,"48,835 KM","Check out our Certified Pre-Owned, Accident Free, 2020 Audi Q3 Komfort in Ibis White! Powered by a 228hp turbo-charged engine and our famous Quattro All-Wheel-Drive! Loaded with Apple CarPlay, Heated Seats, Sun Roof, and much more! Contact Audi Langley before it is gone!",https://www.autotrader.ca/a/audi/q3/langley/british%20columbia/5_59968893_20130828104053815/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=3&urm=8&sprx=-2,Audi Langley
"$18,500",2011 GMC SIERRA 2500HD 4WD Ext Cab 143.5 SLE,11,https://tdrpmimages.azureedge.net/private/2023/9/24/40432d61-9f5c-4eb1-bcfe-7e5785e70ab5.jpg-180x135,VICTORIA,"260,000 KM","2011 GMC Sierra 2500HD SLE V-8 gas, approx. 260000 km, extended cab, leather seats, power driver seat adjustments, cruise control, with the towing package including trailer brake control and extendable power side mirrors. Pickup bed approx. 6’7”. Includes regular hitch plus ...",https://www.autotrader.ca/a/gmc/sierra%202500/victoria/british%20columbia/19_12695106_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=4&urm=8&sprx=-2,
"$73,895",2022 Acura MDX Type S Ultra | Certified Pre-Owned | No Accident,22,https://tdrpmimages.azureedge.net/photos/import/202309/2909/3012/76488859-eec5-4884-b0f4-b8df6ceb0030.jpg-180x135,RICHMOND,"33,445 KM","One Owner. No Accident. Acura Certified Pre-Owned. Fully inspected and ready for a new owner to enjoy. Competitive and flexible financing is available! All trade-ins are welcome! The Type S Ultra trim features 21-inch wheels, sensor control dampers with a height-adjustabl...",https://www.autotrader.ca/a/acura/mdx/richmond/british%20columbia/5_59680241_bs2004121512318/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=5&urm=8&sprx=-2,OpenRoad Acura - Richmond
"$69,515",2019 BMW 8 Series xDrive *COUPE*,22,https://tdrpmimages.azureedge.net/photos/import/202308/0509/1648/45cb2af1-2244-4c98-8712-2280228b8790.jpg-180x135,LANGLEY,"62,350 KM","B.C. Local! Accident Free! Impressive 4.4L V8 Engine that pushes 523 Horsepower! This Beautiful Frozen Artic Grey 2019 BMW M850i xDrive Coupe with All-wheel Drive, Executive Package, M Sport Suspension, M Sport Brake, and 20-inch Rims, is ready for a new home! Taking a step in...",https://www.autotrader.ca/a/bmw/8%20series/langley/british%20columbia/5_59292903_20151123092632087/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=6&urm=8&sprx=-2,Jaguar Landrover Langley
"$45,599",2021 Hyundai Palisade Luxury 7-Passenger AWD,6,https://tdrpmimages.azureedge.net/private/2023/6/15/87466418-ce97-4ceb-b8e3-e46e335478ac.jpg-180x135,NORTH VANCOUVER,"53,500 KM","One Owner, No Accidents. Dealer Serviced. Come equipped with Apple CarPlay, Andriod Auto, Leather Seats, Adaptive Cruise, Lane Departure, Cross-Traffic Alerts, keyless Entry Remote Start, Power tailgate, Memory Seats, Multi-Zone Climate Control, Heated Front and Rear Seats, Co...",https://www.autotrader.ca/a/hyundai/palisade/north%20vancouver/british%20columbia/19_12604667_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=7&urm=8&sprx=-2,
"$23,888","1979 Cadillac DeVille Phaeton, Original 425 Big Block",30,https://tdrpmimages.azureedge.net/photos/import/202208/1720/0056/109778f4-fb8d-4bea-ab4e-1e098e60066b.jpg-180x135,NEW WESTMINSTER,"99,999 KM","Features Include: Local Vehicle, Clean CARFAX History Report No Accidents, Silver Exterior w/ Grey Interior, Powerful V8 Engine, Rear Wheel Drive, Leather Seating, New Paint 6 Years Ago, Classic Beauty, Super Comfortable Drive, Custom Chrome Nose Cone, Custom Hand Painted Pin ...",https://www.autotrader.ca/a/cadillac/deville/new%20westminster/british%20columbia/5_55900580_20111122111938391/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=8&urm=8&sprx=-2,Alliance Motor Cars
"$18,500",2012 Honda Odyssey 4dr Wgn Touring w/RES Navi,13,https://tdrpmimages.azureedge.net/private/2023/11/1/34487817-f718-4b3b-88e1-2ae4ae3cbeb0.jpg-180x135,VICTORIA,"141,000 KM","This is a great family vehicle with second owners only driving in Victoria with only 141 000km. Clean and in great condition inside and out. Great fuel economy and third row seating comfortably sits 8 passengers. The Touring is the top trim level with Bluetooth, all power win...",https://www.autotrader.ca/a/honda/odyssey/victoria/british%20columbia/19_12722252_/?showcpo=ShowCpo&ncse=no&orup=101_100_31663&sprx=-2,
"$15,000",2016 Dodge Grand Caravan 4dr Wgn SXT,13,https://tdrpmimages.azureedge.net/private/2023/11/1/41c12516-4e74-4605-836e-8d448a095f43.jpg-180x135,NANAIMO,"168,680 KM",2016 Grand Caravan. Comes with 4 mounted Blizzak winter tires and four summer tires. Trailer hitch ready. Roof rack.,https://www.autotrader.ca/a/dodge/grand%20caravan/nanaimo/british%20columbia/19_12722242_/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=102_100_31663&sprx=-2,
"$14,500",2001 Dodge RAM 2500 PICKUP Quad cab,6,https://tdrpmimages.azureedge.net/private/2023/11/1/498e0dd5-5356-4c09-aeb8-c0c82ade4dce.jpg-180x135,SURREY,"152,000 KM","2001 Dodge Ram 2500 SLT, quad cab, long box. 5.9 Cummins engine, RWD with automatic transmission. All original, with no modifications. Body is in great condition with no rust. Recent work (with receipts) includes new tires, front brake pads, rotors and calipers. Water pump was...",https://www.autotrader.ca/a/dodge/ram%202500%20pickup/surrey/british%20columbia/19_12722240_/?showcpo=ShowCpo&ncse=no&orup=103_100_31663&sprx=-2,
"$14,900",2012 Toyota Prius 5dr HB,4,https://tdrpmimages.azureedge.net/private/2023/11/1/d5d717f9-f5e4-44ac-a230-ef79c2b0d4a2.jpg-180x135,GIBSONS,"147,500 KM","No accident, One owner, non-smoker and no smoker in vehicle. Automatic, clean, like new. Navigation package with moon roof. Regularly maintained at dealership (I have receipts). Solar powered fan for cooling interior in summer, block heater for winter snowboarding trips. Front...",https://www.autotrader.ca/a/toyota/prius/gibsons/british%20columbia/19_12722237_/?showcpo=ShowCpo&ncse=no&orup=104_100_31663&sprx=-2,
"$42,730","2019 Tesla Model 3 Standard Range Plus RWD Nav, Leather",24,https://tdrpmimages.azureedge.net/photos/import/202310/0901/4849/518a376a-96d2-4510-8cec-be466b28134c_overlay.jpg-180x135,ABBOTSFORD,"47,100 KM","Local One Owner Only One Claim for <$1600 Low Mileage! Black on Black Leather Seats Navigation Panoramic Moonroof Parking Sensors Alloy Wheels Heated Seats Cruise Control + much, much, more! Designed to be the new family sedan, this Model 3 is affordable, trendy, ...",https://www.autotrader.ca/a/tesla/model%203/abbotsford/british%20columbia/5_59288365_20150723080519246/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Fraser Valley Pre-Owned
"$119,995",2022 Ram 3500 Limited 4x4 Mega Cab 6'4 Box,13,https://tdrpmimages.azureedge.net/private/2023/11/1/3c71b731-9fb7-4b0e-b632-2228f3da8d0e.jpg-180x135,REVELSTOKE,"18,156 KM","All options on this truck were selected, please see the picture of the window sticker. The only option that was left off from this build was the sunroof. A select few are it's the HO Aisin Cummins, digital rearview mirror, early warning braking and lane detection system, 5th w...",https://www.autotrader.ca/a/ram/3500/revelstoke/british%20columbia/19_12722233_/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=105_100_31663&sprx=-2,
"$3,000",2002 Volkswagen Golf 4dr HB GL TDI Manual,10,https://tdrpmimages.azureedge.net/private/2023/11/1/c8c35374-255a-4592-b621-dc1dd1320312.jpg-180x135,VANCOUVER,"265,000 KM","2002 VW Golf TDI (MK4 model with ALH 1.9 diesel engine & 5spd manual transmission) close to 265,000kms. Have been keeping fuel/mileage consumption data for more than 8 years and average average is 18.3km/L . Only ever owned by 2 people, myself & the first owner was in my fami...",https://www.autotrader.ca/a/volkswagen/golf/vancouver/british%20columbia/19_12722230_/?showcpo=ShowCpo&ncse=no&orup=106_100_31663&sprx=-2,
"$36,995",2015 Jeep WRANGLER UNLIMITED Wrangler X,,https://tdrpmimages.azureedge.net/photos/import/202311/0118/0816/596599b0-20ee-46dc-b3b7-5fa098b51e4b.jpg-180x135,ABBOTSFORD,"85,378 KM","Only 85,378 Miles! This Jeep Wrangler Unlimited boasts a Regular Unleaded V-6 3.6 L/220 engine powering this Automatic transmission. TRANSMISSION: AUTOMATIC -inc: Tip Start, Hill Descent Control, REMOTE START SYSTEM, RADIO: UCONNECT 430 6.5 TOUCH/CD/HDD/NAV -inc: 6.5 Touchsc...",https://www.autotrader.ca/a/jeep/wrangler/abbotsford/british%20columbia/5_60393181_20110929111242990/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=107_100_31663&sprx=-2,Abbotsford Volkswagen
"$36,999",2016 Land Rover Range Rover Sport 4WD 4dr Td6 HSE,10,https://tdrpmimages.azureedge.net/private/2023/11/1/ee93e6ce-ef63-4b24-8d1f-6b4795e8289e.jpg-180x135,KELOWNA,"117,000 KM","Discover the epitome of luxury and performance with our meticulously maintained 2016 Range Rover Sport Diesel. This impressive vehicle boasts not only the renowned Range Rover sophistication but also the efficiency of a diesel engine. With just 117,000 kilometers on the odomet...",https://www.autotrader.ca/a/land%20rover/range%20rover%20sport/kelowna/british%20columbia/19_12722205_/?showcpo=ShowCpo&ncse=no&orup=108_100_31663&sprx=-2,
