price,title,num_photos,photo_url,location,mileage,description,listing_url,dealer_name
"$54,995","2020 Volvo XC60 T8 eAWD R-Design | No PST, Finance from 1.99% OAC",2,https://tdrpmimages.azureedge.net/photos/import/202311/0804/3255/27d3a501-44db-4cd7-964b-78b398def6d4_overlay.jpg-180x135,RICHMOND,"59,276 KM","Local, ex-lease Brilliant Silver plug-in hybrid SUV with Charcoal leather interior. This Volvo certified vehicle includes an additional warranty at no extra cost and offers competitive finance rates starting at just 1.99% OAC. Plus it qualifies for No PST! The package comes...",https://www.autotrader.ca/a/volvo/xc60/richmond/british%20columbia/5_60459857_20150831153943385/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=73_100_33001&sprx=-2,Volvo Cars Richmond
"$17,995",2013 Volkswagen Tiguan Trendline 6sp at Tip 4M | Great Condition | Low Mi,,https://tdrpmimages.azureedge.net/photos/import/202311/0804/3252/327603bf-ae24-4d72-bde9-2f61d7bcd6fe_overlay.jpg-180x135,VANCOUVER,"77,108 KM","Introducing the remarkable White 2013 Volkswagen Tiguan Trendline, a 4D Sport Utility, now available at Docksteader Subaru. This pre-owned gem stands out with its odometer reading a remarkable 78,130 kilometers below the market average. If you're in the market for a vehicle t...",https://www.autotrader.ca/a/volkswagen/tiguan/vancouver/british%20columbia/5_60459855_bs2006103016836/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=74_100_33001&sprx=-2,Docksteader Subaru
"$22,750","2020 Nissan Sentra S Plus CVT *Local, No Accident, One Owner*",4,https://tdrpmimages.azureedge.net/photos/import/202311/0804/3252/003a8f44-81da-4de4-b856-93e12c845dfd_overlay.jpg-180x135,NORTH VANCOUVER,"19,836 KM","North Vancouver Nissan Infiniti is now part of Dilawri, Canada's largest automotive group. We have the team to get you on the road.",https://www.autotrader.ca/a/nissan/sentra/north%20vancouver/british%20columbia/5_60459854_20140515154707577/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=75_100_33001&sprx=-2,North Vancouver Nissan
"$35,500",2005 Dodge Ram 3500 4dr Quad Cab 160 WB DRW SLT 4WD,11,https://tdrpmimages.azureedge.net/private/2023/11/8/fa74ef01-7286-4fee-860c-da7366f33b95.jpg-180x135,ENDERBY,"91,000 KM","Selling our 2005 3500 dually with only 91xxxkms. It’s a SLT 4 door long box automatic that has been very well takin care of and maintained. Truck has like new Goodyear wrangler tires (winter rated), interior is 9.5/10 and exterior is a 9/10. Front end is tight, truck drives aw...",https://www.autotrader.ca/a/dodge/ram%203500%20pickup/enderby/british%20columbia/19_12726650_/?showcpo=ShowCpo&ncse=no&orup=76_100_33001&sprx=-2,
"$89,999",2021 Lincoln Navigator,14,https://tdrpmimages.azureedge.net/photos/import/202311/0808/2953/c5af1dff-8654-481a-b193-bf988d88d134_overlay.jpg-180x135,VANCOUVER,"40,041 KM","4WD, Leather. 2021 White Lincoln Navigator Reserve Odometer is 12605 kilometers below market average! Dilawri Certified Program: *Thorough 105 point safety and quality inspection *Inspected and serviced to be road worthy *Carfax available *3 Day or 300 Kms limited exchange...",https://www.autotrader.ca/a/lincoln/navigator/vancouver/british%20columbia/5_60137217_bs2005712114840/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Jaguar Land Rover Vancouver
"$6,500",2005 Infiniti G35 2dr Auto Sport,7,https://tdrpmimages.azureedge.net/private/2023/11/8/37e08189-33c2-4df1-aba2-ebdeb659a4d3.jpg-180x135,NORTH VANCOUVER,"219,000 KM","selling my 2005 infiniti g35 coupe runs well, is reliable, no lights on dash, clean title all electronics are functional has a limited slip differential got a chrome grille and oem springs if you want them bought a truck and that’s the reason i’m selling this $6500 obo",https://www.autotrader.ca/a/infiniti/g/north%20vancouver/british%20columbia/19_12726649_/?showcpo=ShowCpo&ncse=no&orup=77_100_33001&sprx=-2,
"$4,500",1999 Ford F-250 SUPER DUTY,3,https://tdrpmimages.azureedge.net/private/2023/11/8/6374d239-7c44-4b23-84a1-ace798ed5bea.jpg-180x135,SURREY,"242,000 KM","1999 F250 Super Duty pickup truck, 4x4, extended cab, 8ft long box, air conditioning, triton 5.4L V8 Gas engine, anti-theft passive immobilizer, about 240K kms, clean. Powerful work truck.",https://www.autotrader.ca/a/ford/f-250/surrey/british%20columbia/19_12726646_/?showcpo=ShowCpo&ncse=no&orup=78_100_33001&sprx=-2,
"$31,000",2017 Volvo XC60 AWD 5dr T6 Drive-E Premier,10,https://tdrpmimages.azureedge.net/private/2023/11/8/831c4129-1f4f-4db5-89f0-0a52cac0d5ed.jpg-180x135,DUNCAN,"67,000 KM","2017 Volvo XC60 T6 E-Premier Inscription AWD in metallic brown 2.0L 4 cylinder turbocharged and supercharged, 302 hp, 8 speed auto transmission 67000 km, dealer serviced with new front brakes at 65000 km Summer and winter tires on Volvo wheels Heated leather seating, walnut i...",https://www.autotrader.ca/a/volvo/xc60/duncan/british%20columbia/19_12726644_/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=79_100_33001&sprx=-2,
"$22,700",2011 Chevrolet Tahoe 4WD 4dr LTZ,6,https://tdrpmimages.azureedge.net/private/2023/11/8/d34986b6-25e0-4f42-845e-b8240138f4d0.jpg-180x135,NORTH VANCOUVER,"189,000 KM","2011 Chevrolet Tahoe LTZ 5.3 litre Vortec on BF Goodrich 285/45/22 All seasons. BC vehicle and No accidents! It’s fully loaded including seating for 7 with removable 3 rd row, DVD player, NAV, sunroof and I am only the second owner! Extremely well maintained and no leaks of...",https://www.autotrader.ca/a/chevrolet/tahoe/north%20vancouver/british%20columbia/19_12726547_/?showcpo=ShowCpo&ncse=no&orup=80_100_33001&sprx=-2,
"$41,995",2020 Land Rover Discovery Sport R-Dynamic SE,3,https://tdrpmimages.azureedge.net/photos/import/202311/0804/0648/f82797f6-28db-4585-8b8b-85d2c493f3f1.jpg-180x135,RICHMOND,"42,915 KM","Welcome to Jaguar Land Rover Richmond, the pinnacle of luxury experience and outstanding customer service! This particular vehicle has gone through a rigorous inspection and road test to ensure we deliver an incredible condition product to our valued guests. All products from ...",https://www.autotrader.ca/a/land%20rover/discovery%20sport/richmond/british%20columbia/5_60459365_20070810154514084/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=81_100_33001&sprx=-2,Jaguar Land Rover of Richmond
"$49,995",2017 Land Rover Range Rover Td6 HSE,3,https://tdrpmimages.azureedge.net/photos/import/202311/0804/0738/15bb0038-33f3-47ab-b84e-1bd11cd04995.jpg-180x135,RICHMOND,,"Welcome to Jaguar Land Rover Richmond, the pinnacle of luxury experience and outstanding customer service! This particular vehicle has gone through a rigorous inspection and road test to ensure we deliver an incredible condition product to our valued guests. All products from ...",https://www.autotrader.ca/a/land%20rover/range%20rover/richmond/british%20columbia/5_60459364_20070810154514084/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=82_100_33001&sprx=-2,Jaguar Land Rover of Richmond
"$36,995",2018 Mercedes-Benz GLE GLE 400,3,https://tdrpmimages.azureedge.net/photos/import/202311/0804/0627/1951c76b-9722-471e-af6b-82a76dd644fe.jpg-180x135,RICHMOND,"81,000 KM","Welcome to Jaguar Land Rover Richmond, the pinnacle of luxury experience and outstanding customer service! This particular vehicle has gone through a rigorous inspection and road test to ensure we deliver an incredible condition product to our valued guests. All products from ...",https://www.autotrader.ca/a/mercedes-benz/gle/richmond/british%20columbia/5_60459358_20070810154514084/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=83_100_33001&sprx=-2,Jaguar Land Rover of Richmond
"$39,000",2007 Chevrolet Corvette 2dr Cpe,2,https://tdrpmimages.azureedge.net/private/2023/11/8/3610d247-0739-40d6-90b9-3d37ee3c7b2d.jpg-180x135,MISSION,"41,000 KM","Extremely low mileage, bone stock C6 Z51 Corvette with Targa Top and Manual 6-speed. This car is a tuner's dream. Kept in winter storage, not driven in rain/adverse weather. Red & Black leather interior.",https://www.autotrader.ca/a/chevrolet/corvette/mission/british%20columbia/19_12726636_/?showcpo=ShowCpo&ncse=no&orup=84_100_33001&sprx=-2,
"$11,800",2014 Toyota Prius v 5dr HB,9,https://tdrpmimages.azureedge.net/private/2023/11/8/894b322f-6cc7-47bf-a530-74b91a58ce3f.jpg-180x135,VANCOUVER,"716,000 KM","Runs perfectly. Some cosmetic damage on front bumper and scratches on rear passenger side door (see pics) Hybrid vehicle - gives gas mileage of 6.1L/100 km. Keyless entry, keyless start/stop Engine and hybrid battery replaced by previous owner around the 580K kms mark Dash cam...",https://www.autotrader.ca/a/toyota/prius%20v/vancouver/british%20columbia/19_12726627_/?showcpo=ShowCpo&ncse=no&orup=85_100_33001&sprx=-2,
"$20,888","2014 Subaru Forester 2.5i Bluetooth, Heated Seats, Steering Wheel Au",28,https://tdrpmimages.azureedge.net/photos/import/202309/0301/5344/6110ace2-20c2-4e90-9cf5-ac951e842fae.jpg-180x135,MISSION,"132,058 KM","Bluetooth, Heated Seats, Steering Wheel Audio Controls, Air conditioning, Chrome Accessories Package! Thanks to a roomy interior, top safety ratings, and unmatched versatility, this Subaru Forester is one of the best compact SUVs in its competitive class. This 2014...",https://www.autotrader.ca/a/subaru/forester/mission/british%20columbia/5_59681194_20230309175520020/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Pioneer Pre-Owned
"$8,000",2013 Chevrolet Spark 5dr HB Auto 1LT,7,https://tdrpmimages.azureedge.net/private/2023/11/8/60d9efd5-c97b-4512-a21f-fcf5ef55747c.jpg-180x135,NEW WESTMINSTER,"143,000 KM",Minor dent in the back as you can see in the picture. Great run around car.,https://www.autotrader.ca/a/chevrolet/spark/new%20westminster/british%20columbia/19_12726626_/?showcpo=ShowCpo&ncse=no&orup=86_100_33001&sprx=-2,
"$47,900",2018 Porsche Cayenne ONLY 43183 KM,19,https://tdrpmimages.azureedge.net/photos/import/202311/0803/1528/2fb76ef8-0562-4818-9259-ebc908e02988.jpg-180x135,RICHMOND,"43,183 KM","LOCAL, NO ACCIDENTS, 0 CLAIMS, LOADED WITH PREMIUM PACKAGE PLUS, 18 INCH S WHEELS, LANE CHANGE ASSIST, PANORAMIC ROOF, AND MANY MORE OPTIONS, NEW TIRES, PERFECT CONDITION IN AND OUT ///IF YOU SEE THIS AD, THAT MEANS ITS AVAILABLE. /// EXTENDED WARRANTY AVAILABLE, PLEASE IN...",https://www.autotrader.ca/a/porsche/cayenne/richmond/british%20columbia/5_60458852_20180716142943894/?showcpo=ShowCpo&ncse=no&orup=87_100_33001&sprx=-2,Sinone Auto Lease Ltd.
"$23,800",2010 Land Rover Range Rover 4WD 4dr HSE,14,https://tdrpmimages.azureedge.net/photos/import/202311/0803/1519/f59ebe2c-dbf0-4ded-9671-80ff85e05796.jpg-180x135,RICHMOND,"125,700 KM",JUST ARRIVED Get This Car by Today! Get a Free Finance Pre-Approved PLEASE CALL BEFORE COMING EVERYTHING IS BY APPOINTMENT. Ray Xu phone number:********** WeChat:zx7963_ Leasing Financing Trade-in Carfax report Worry-Free! Quality Used Cars! One-Step Service! ...,https://www.autotrader.ca/a/land%20rover/range%20rover/richmond/british%20columbia/5_60458848_20200903195622229/?showcpo=ShowCpo&ncse=no&orup=88_100_33001&sprx=-2,Bolylin Auto Group Ltd.
"$38,776",2021 Volkswagen Golf GTI Autobahn,,https://tdrpmimages.azureedge.net/photos/import/202311/0803/0837/b2fac451-fa37-4a28-8f5d-664b6ce86874.jpg-180x135,SURREY,"40,518 KM",,https://www.autotrader.ca/a/volkswagen/gti/surrey/british%20columbia/5_60458769_20220225135815580/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=89_100_33001&sprx=-2,White Rock Volkswagen
"$28,996",2021 Volkswagen Golf Comfortline,,https://tdrpmimages.azureedge.net/photos/import/202311/0803/0837/80c843ed-f916-4b14-a70e-8f213f4b198b.jpg-180x135,SURREY,"68,065 KM",,https://www.autotrader.ca/a/volkswagen/golf/surrey/british%20columbia/5_60458768_20220225135815580/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=90_100_33001&sprx=-2,White Rock Volkswagen
"$17,250",2016 Hyundai Elantra GT 5dr HB Auto GLS,8,https://tdrpmimages.azureedge.net/private/2023/11/8/3c8097aa-567e-4251-a6a6-15262bbae16d.jpg-180x135,KELOWNA,"81,000 KM","6 speed shiftable automatic Front wheel drive EPA City/Hwy MPG 24/33 Horsepower 173hp @ 6,500 Colour Red Titanium Interior Colour Premium Cloth Black Multi level heated front seats Dual front - side mounted airbags Front & rear head airbags Stability control Traction control 4...",https://www.autotrader.ca/a/hyundai/elantra%20gt/kelowna/british%20columbia/19_12726617_/?showcpo=ShowCpo&ncse=no&orup=91_100_33001&sprx=-2,
"$78,998",2020 GMC Sierra 3500HD Denali,5,https://tdrpmimages.azureedge.net/photos/import/202311/0803/0408/cec61fae-ad8b-4747-8067-99afb5e25ccd_overlay.jpg-180x135,KELOWNA,"123,719 KM","The 2020 GMC Sierra 3500HD Denali is the pinnacle of heavy-duty luxury and capability. This full-size pickup truck combines the rugged power of the Sierra series with the upscale features of the Denali trim, offering a premium experience for those who demand the best. With its...",https://www.autotrader.ca/a/gmc/sierra%203500hd/kelowna/british%20columbia/5_60458655_ct200532910218290/?showcpo=ShowCpo&ncse=no&orup=92_100_33001&sprx=-2,Bannister Kelowna
"$49,988",2020 Jeep Gladiator Overland,11,https://tdrpmimages.azureedge.net/photos/import/202311/0803/0356/4d68ce6f-3c7c-4563-93a5-4c41d32ecf29.jpg-180x135,KAMLOOPS,"65,307 KM",,https://www.autotrader.ca/a/jeep/gladiator/kamloops/british%20columbia/5_60458647_20200402194353808/?showcpo=ShowCpo&ncse=no&orup=93_100_33001&sprx=-2,Bannister Chevrolet Cadillac Kamloops
"$83,797",2022 Chevrolet SILVERADO 3500HD High Country,16,https://tdrpmimages.azureedge.net/photos/import/202311/0803/0332/09871918-d6fd-46cf-b1ed-5c1ff6001a04.jpg-180x135,DAWSON CREEK,"79,687 KM",,https://www.autotrader.ca/a/chevrolet/silverado%203500hd/dawson%20creek/british%20columbia/5_60458635_20200427181144656/?showcpo=ShowCpo&ncse=no&orup=94_100_33001&sprx=-2,BROWNS' CHEVROLET BUICK GMC LTD
"$49,990",2018 Mercedes-Benz E400 E 400 4MATIC Coupe,19,https://tdrpmimages.azureedge.net/photos/import/202310/1220/5119/24bfe8e7-745a-47c7-b9ff-91c315c87f16.jpg-180x135,VANCOUVER,"36,069 KM","Local BC vehicle, 2 Tone Black/Red Leather interior, Always Dealer Serviced. ________________________________________________________________________ The 2018 E400 Coupe by Mercedes-Benz is a luxurious and stylish grand tourer that combines performance, elegance, and cuttin...",https://www.autotrader.ca/a/mercedes-benz/e-class/vancouver/british%20columbia/5_59257176_20210723133712971/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Lotus of Vancouver
"$32,668",2019 Chevrolet Equinox LT,11,https://tdrpmimages.azureedge.net/photos/import/202311/0803/0329/4d564f6d-e964-44ed-b425-f1b68895fbab.jpg-180x135,DAWSON CREEK,"39,104 KM",,https://www.autotrader.ca/a/chevrolet/equinox/dawson%20creek/british%20columbia/5_60458626_20200427181144656/?showcpo=ShowCpo&ncse=no&orup=95_100_33001&sprx=-2,BROWNS' CHEVROLET BUICK GMC LTD
"$25,995",2016 Ford Edge Titanium,24,https://tdrpmimages.azureedge.net/photos/import/202311/0803/0326/4dcf2698-5842-4208-943f-9e23b0a5e9cf.jpg-180x135,PENTICTON,"118,037 KM","Safety & Security $699, Undercoat $599",https://www.autotrader.ca/a/ford/edge/penticton/british%20columbia/5_60458618_ct20031117164729478/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=96_100_33001&sprx=-2,Bannister Chevrolet Penticton
"$55,995",2022 GMC Canyon Denali,19,https://tdrpmimages.azureedge.net/photos/import/202311/0803/0324/26b51d14-1eb5-4142-8604-b5c1409a0b6c.jpg-180x135,PENTICTON,"8,715 KM","Safety & Security $699, Undercoat $599",https://www.autotrader.ca/a/gmc/canyon/penticton/british%20columbia/5_60458615_ct20031117164729478/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=97_100_33001&sprx=-2,Bannister Chevrolet Penticton
"$8,500",2012 Mazda Mazda3 4dr Sdn Auto GT,14,https://tdrpmimages.azureedge.net/private/2023/11/8/57b28d49-f77b-471a-b25a-c0de6ff6da32.jpg-180x135,COQUITLAM,"182,000 KM","2012 Mazda 3 for Sale Mazda3 2.0L 4 Cylinder Fuel Saver Sedan Full House, Great Student Car! Excellent Overall Condition. Car is local BC and has Clean Title Carfax Available after viewing. Drives really well $8500 Firm Call Jacques Six Zero 4 Three One Four 8 Four Two 3",https://www.autotrader.ca/a/mazda/mazda3/coquitlam/british%20columbia/19_12726612_/?showcpo=ShowCpo&ncse=no&orup=98_100_33001&sprx=-2,
"$11,500",2007 Toyota Tundra 2WD Double Cab 165 5.7L SR5,5,https://tdrpmimages.azureedge.net/private/2023/11/8/a762c3a8-bbfd-4cc1-8c6a-b06b5ebd61d7.jpg-180x135,LANGLEY,"290,500 KM","2007 Toyota Tundra SR5 8 ft. Box Leather Interior, Tow Package included. *All New Breaks*",https://www.autotrader.ca/a/toyota/tundra/langley/british%20columbia/19_12726606_/?showcpo=ShowCpo&ncse=no&orup=99_100_33001&sprx=-2,
"$12,980",2012 Dodge Journey R/T Automatic FREE Warranty!!,27,https://tdrpmimages.azureedge.net/photos/import/202311/0802/4603/7d1f2cf5-5e75-4af0-8bd5-1a5426e17dd8.jpg-180x135,PORT COQUITLAM,"143,419 KM","Clean and Inspected, Loaded With: Automatic/Tiptronic Transmission Power Options Power Leather Heated Memory Seat Dual Zone Climate Control CD Player USB and AUX In Bluetooth Cruise Control Tilt and Telescopic Multifunction Steering Wheel Alloy Wheels Bonus Bluetooth Device (A...",https://www.autotrader.ca/a/dodge/journey/port%20coquitlam/british%20columbia/5_60458562_20170130165445534/?showcpo=ShowCpo&ncse=no&orup=100_100_33001&sprx=-2,Variety Auto Sales
"$23,100",2017 BMW X1 xDrive28i,23,,VANCOUVER,"93,100 KM","Power Liftgate, Heated Seats, Memory Seats, Heated Steering Wheel, Park Assist, Synthetic Leather, Climate Control, Remote Keyless Entry, Steering Wheel Controls, Fog Lamps! Check out our large selection of pre-owned vehicles today. This BMW X1 combines the utility an...",https://www.autotrader.ca/a/bmw/x1/vancouver/british%20columbia/5_59309090_ct200461711534706/?showcpo=ShowCpo&ncse=no&ursrc=ts&sprx=-2,Brian Jessel BMW Pre-Owned
"$26,500",2017 GMC Terrain AWD 4dr Denali,12,,SURREY,"70,345 KM","One owner - 2017 Terrian Denali AWD Low Kilometres This Terrian Denali has tons of extra features like hand-free Bluetooth, sunroof, leather seating, heated front seats, rear vision camera and remote vehicle start. 3.6L DOHC DI V6 ENGINE 6-SPEED AUTOMATIC TRANSMISSION 13.0 L...",https://www.autotrader.ca/a/gmc/terrain/surrey/british%20columbia/19_12480355_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=1&urm=8&sprx=-2,
"$31,230",2017 Mazda CX-5 AWD 4dr Auto GT,11,https://tdrpmimages.azureedge.net/private/2023/10/12/e40edd36-43bb-4443-ac92-90ac439de117.jpg-180x135,SURREY,"26,210 KM","Like new Mazda, fully serviced well maintained. Comes with new all season tires installed. One owner, available right away.",https://www.autotrader.ca/a/mazda/cx-5/surrey/british%20columbia/19_12708907_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=2&urm=8&sprx=-2,
"$14,980",2011 Honda Accord EX Automatic Sunroof Low Kms FREE Warranty!!,22,https://tdrpmimages.azureedge.net/photos/import/202310/0802/4603/171a9920-1462-4040-a361-b23a264c45ef.jpg-180x135,PORT COQUITLAM,"85,774 KM","Clean and Inspected, Local, Loaded With: Automatic Transmission Power Options Dual Zone Climate Control CD Player Cruise Control Multifunction Steering Wheel Sunroof Alloy Wheels Backup Sensor Bonus Bluetooth Device (Answer Phone & Stream Music Wireless From Your Mobile Device...",https://www.autotrader.ca/a/honda/accord/port%20coquitlam/british%20columbia/5_60103011_20170130165445534/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=3&urm=8&sprx=-2,Variety Auto Sales
"$12,997",2015 Volkswagen Jetta Sedan Man Trendline+/BACK UP CAMERA/SUNROOF/HEATED SEATS,25,https://tdrpmimages.azureedge.net/photos/import/202310/0522/5511/82f5f0ec-21f6-450c-8a3a-01d26eee32fe.jpg-180x135,VANCOUVER,"112,454 KM",35 years in the business! Great selection of preowned vehicles. Free first oil change* Free CARFAX Report on all vehicles. Free Sirius Radio for 3 months* Guaranteed no liens Partner with over 8 different bank lenders to get you the best rate! Located at 36...,https://www.autotrader.ca/a/volkswagen/jetta/vancouver/british%20columbia/5_60050483_bs2006103195533/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=4&urm=8&sprx=-2,Kingsway Honda
"$40,429",2018 Audi SQ5 Technik quattro 8sp Tiptronic,23,https://tdrpmimages.azureedge.net/photos/import/202310/1309/2510/c60c9ccd-c33b-4bb5-9c1a-5a192c24a050.jpg-180x135,LANGLEY,"65,573 KM","Accident Free! B.C. Local! 3.0L Intercooled Turbo V6 Engine that pushes 354 Horsepower! This Beautiful Glacier White Met 2018 Audi SQ5 3.0T Technik quattro 8sp Tiptronic, with Quattro all-wheel drive, LED brake lights, Front/Rear anti-roll bars, Audi Valvelift System, and Elec...",https://www.autotrader.ca/a/audi/sq5/langley/british%20columbia/5_59948414_20151123092632087/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=5&urm=8&sprx=-2,Jaguar Landrover Langley
"$28,999",2020 Mazda CX-3 GS AWD at,31,https://tdrpmimages.azureedge.net/photos/import/202309/2209/1915/a2398eff-ac59-4929-a47f-0fbaef245ce4.jpg-180x135,COURTENAY,"80,504 KM","AWD - ONE OWNER - APPLE CARPLAY/ ANDROID AUTO - HEATED SEATS / STEERING WHEEL - AND SO MUCH MORE!!! Call Austin at Courtenay Mazda and ask about this meticulously maintained, and adored since the day it rolled off the showroom floor. This Mazda CX-3 GS boasts a unique tale of ...",https://www.autotrader.ca/a/mazda/cx-3/courtenay/british%20columbia/5_59878117_ct200651010141429/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=6&urm=8&sprx=-2,Courtenay Mazda
"$53,888",2022 Toyota Highlander Hybrid LE - No Accidents / One Owner / NO FEES!!,25,https://tdrpmimages.azureedge.net/photos/import/202311/0204/0357/e72b54da-3837-4d7b-8ceb-0ed251a70bee.jpg-180x135,RICHMOND,"38,110 KM","NO FEES!! The 2022 Toyota Highlander Hybrid LE, with a modest 38,110 kilometers, is a versatile SUV that offers safety and comfort in abundance. Equipped with lane assist and collision warning systems, it prioritizes your safety on the road. With seating for eight passengers, ...",https://www.autotrader.ca/a/toyota/highlander/richmond/british%20columbia/5_59478405_bs200510199162/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=7&urm=8&sprx=-2,Columbia Chrysler Dodge Jeep Ltd
"$83,888",2022 Jeep Wagoneer Series III Carbide,24,https://tdrpmimages.azureedge.net/photos/import/202310/1417/4053/dcadd0fd-c0c6-4c7c-86e0-ea13d5c01ff8_overlay.jpg-180x135,NANAIMO,"12,221 KM",,https://www.autotrader.ca/a/jeep/wagoneer/nanaimo/british%20columbia/5_59333319_20130304144543470/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=8&urm=8&sprx=-2,Woodgrove Chrysler
"$8,980",2009 Toyota Corolla CE Automatic FREE Warranty!!,21,https://tdrpmimages.azureedge.net/photos/import/202311/0802/4707/7dffba60-5b3f-4ba2-b6d1-d31a2d898f4a.jpg-180x135,PORT COQUITLAM,"256,449 KM","Clean and Inspected, Local, Loaded With: Automatic Transmission Power Options A/C CD Player Multifunction Steering Wheel Bonus Bluetooth Device (Answer Phone & Stream Music Wireless From Your Mobile Device) with USB & AUX In FREE Powertrain Warranty!* Come and see it before it...",https://www.autotrader.ca/a/toyota/corolla/port%20coquitlam/british%20columbia/5_60458557_20170130165445534/?showcpo=ShowCpo&ncse=no&orup=101_62_33001&sprx=-2,Variety Auto Sales
"$5,980",2002 Honda Civic EX Automatic FREE Warranty!!,22,https://tdrpmimages.azureedge.net/photos/import/202311/0802/4601/ed7f1311-962e-481e-8ad4-5235e81432b5.jpg-180x135,PORT COQUITLAM,"260,292 KM","Like New Condition, Must See... Clean and Inspected, Local, Loaded With: Automatic Transmission Power Options A/C CD Player Cruise Control Multifunction Steering Wheel Bonus Bluetooth Device (Answer Phone & Stream Music Wireless From Your Mobile Device) with USB & AUX In FREE ...",https://www.autotrader.ca/a/honda/civic/port%20coquitlam/british%20columbia/5_60458554_20170130165445534/?showcpo=ShowCpo&ncse=no&orup=102_62_33001&sprx=-2,Variety Auto Sales
"$84,000",2022 Ram 1500 Classic Warlock 4x4 Crew Cab 5'7 Box,4,https://tdrpmimages.azureedge.net/private/2023/11/8/67f990a8-dfcd-4d8d-b9fb-cf723da3c9ab.jpg-180x135,BURNABY,"5,791 KM",5 year warranty Full replacement insurance,https://www.autotrader.ca/a/ram/1500%20classic/burnaby/british%20columbia/19_12726601_/?showcpo=ShowCpo&ncse=no&orup=103_62_33001&sprx=-2,
"$12,000",2009 BMW 323 Fully automatic. Winter tires on rims are included.,12,https://tdrpmimages.azureedge.net/private/2023/11/8/d53b6c79-8f35-470a-b704-75a6388988a6.jpg-180x135,COQUITLAM,"149,000 KM","One owner. All service done at Brian Jessel BMW. All records available. Excellent condition. Winter tires on rims and winter and summer floor mats. Recently detailed. 2009 BMW 3 Series · Sedan · Driven 149,000 kilometers PRICE REDUCED!!! One owner. No accidents. Purchased...",https://www.autotrader.ca/a/bmw/3%20series/coquitlam/british%20columbia/19_12726596_/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=104_62_33001&sprx=-2,
"$29,999",2012 Chevrolet Camaro 2dr Conv 2SS - BC Vehicle - Clean Carfax - Manual,28,https://tdrpmimages.azureedge.net/photos/import/202310/3100/2507/30ad19d4-45d6-49bf-93ea-ed5f56d39c7d_overlay.jpg-180x135,PENTICTON,"24,545 KM","2012 Chevrolet Camaro 2SS - BC Vehicle - Clean Carfax History - Manual Transmission - Rear Wheel Drive - Keyless Entry - Leather Interior - Air Conditioning - Cruise Control - At Penticton Hyundai, all pre-owned vehicles have been through a complete safety inspection and recon...",https://www.autotrader.ca/a/chevrolet/camaro/penticton/british%20columbia/5_59621883_ct2006816111856706/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Penticton Hyundai
"$41,995",2020 Jeep Grand Cherokee Limited 4x4,,https://tdrpmimages.azureedge.net/photos/import/202311/0802/3246/91987635-549c-4a60-85ac-f661d6845fa7.jpg-180x135,PORT COQUITLAM,"57,790 KM",FREE CarProof report and Safety inspection available for review. Large used car inventory! Open 7 days a week! IN HOUSE FINANCING available. Close to 100% approval rate. Cash back options. We accept all local and out of town trade-ins. For additional vehicle information or ...,https://www.autotrader.ca/a/jeep/grand%20cherokee/victoria/british%20columbia/5_60458498_20230822152631150/?showcpo=ShowCpo&ncse=no&orup=105_62_33001&sprx=-2,Tricity Mitsubishi - Victoria
"$19,995",2019 Mazda Mazda3 GX FWD,,https://tdrpmimages.azureedge.net/photos/import/202311/0802/2402/95a6e683-2135-4f5c-87ed-5a2c29c140f8.jpg-180x135,PORT COQUITLAM,"95,103 KM",FREE CarProof report and Safety inspection available for review. Large used car inventory! Open 7 days a week! IN HOUSE FINANCING available. Close to 100% approval rate. Cash back options. We accept all local and out of town trade-ins. For additional vehicle information or ...,https://www.autotrader.ca/a/mazda/mazda3/victoria/british%20columbia/5_60458323_20230822152631150/?showcpo=ShowCpo&ncse=no&orup=106_62_33001&sprx=-2,Tricity Mitsubishi - Victoria
